CID,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Gender_Man,Gender_Woman,Card Status_Active,Card Status_Blocked by Customer,Card Status_Blocked by Easy Credit,Card Status_Lost,Card Status_Stolen,PREDICTED_CLASS
14002592,300,84.88,45.0,290.52,21.42,489.45,118,0,1,0,0,1,0,0,HighRisk
14003493,300,273.75,45.0,292.5,23.12,486.72,118,0,1,0,0,1,0,0,HighRisk
14004370,300,23.3641176470588,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14004494,300,10.7806451612903,45.0,257.42,15.06,433.21,118,1,0,0,0,1,0,0,HighRisk
14007143,300,31.8321428571429,45.0,298.85,19.59,402.33,28,0,1,0,0,1,0,0,MiddleRisk
14008012,300,76.7305882352941,45.0,299.9,10.29,335.2,0,1,0,1,0,0,0,0,MiddleRisk
14010629,300,29.955,45.0,299.55,17.62,486.79,146,0,1,0,0,1,0,0,HighRisk
14011039,300,113.286,45.0,225.72,4.95,230.67,0,1,0,1,0,0,0,0,MiddleRisk
14011071,300,86.8883333333333,45.0,283.9,9.34,293.24,0,1,0,1,0,0,0,0,MiddleRisk
14011335,300,41.35,45.0,298.23,28.83,522.12,118,1,0,0,0,1,0,0,HighRisk
14011356,400,39.96,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,MiddleRisk
14011582,300,38.5863636363636,45.0,143.31,3.3,146.61,0,0,1,1,0,0,0,0,MiddleRisk
14011636,300,87.015,45.0,297.35,23.47,432.34,87,0,1,0,0,1,0,0,MiddleRisk
14011703,300,22.773125,45.0,293.65,10.84,333.26,0,1,0,1,0,0,0,0,MiddleRisk
14011712,400,79.606,60.0,398.03,27.13,617.97,146,1,0,0,0,1,0,0,HighRisk
14011714,300,56.4042857142857,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14011718,500,43.2505555555556,75.0,442.93,0.0,448.93,87,1,0,0,0,1,0,0,MiddleRisk
14011766,300,37.258125,8.13,7.99,0.14,8.13,0,1,0,1,0,0,0,0,MiddleRisk
14011777,400,148.727777777778,60.0,292.97,4.62,297.59,0,1,0,1,0,0,0,0,MiddleRisk
14011805,300,95.9083333333333,45.0,300.0,21.06,490.76,146,1,0,0,0,1,0,0,HighRisk
14011816,300,99.1666666666667,45.0,297.5,14.87,481.57,146,1,0,0,0,1,0,0,HighRisk
14011932,300,73.3711111111111,45.0,291.47,21.82,453.44,56,1,0,0,0,1,0,0,MiddleRisk
14011940,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14011948,300,127.542857142857,45.0,299.45,23.75,492.6,87,1,0,0,0,1,0,0,MiddleRisk
14011949,300,60.577,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14011952,300,19.06,45.0,299.3,19.98,488.84,146,1,0,0,0,1,0,0,HighRisk
14011954,600,44.3508333333334,90.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14011955,400,99.9925,60.0,399.97,27.0,620.18,146,1,0,0,0,1,0,0,HighRisk
14011964,300,36.3529787234043,45.0,291.06,3.67,294.73,0,1,0,1,0,0,0,0,MiddleRisk
14011971,300,39.5079166666667,45.0,299.02,11.07,338.92,0,1,0,1,0,0,0,0,MiddleRisk
14011977,300,61.8625,45.0,58.7,1.47,60.17,0,1,0,1,0,0,0,0,MiddleRisk
14011989,300,33.4366666666667,45.0,297.77,19.36,486.39,146,0,1,0,0,1,0,0,HighRisk
14011990,300,32.81,45.0,282.66,8.43,313.07,0,1,0,1,0,0,0,0,MiddleRisk
14011992,300,96.39,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012007,300,75.0,45.0,300.0,19.37,489.07,146,1,0,0,0,1,0,0,HighRisk
14012021,300,78.02,45.0,293.04,31.52,476.46,28,1,0,0,0,1,0,0,MiddleRisk
14012029,300,40.2336585365854,45.0,248.59,4.15,252.82,0,1,0,1,0,0,0,0,MiddleRisk
14012031,300,13.51,0.58,0.58,0.0,0.58,0,1,0,1,0,0,0,0,MiddleRisk
14012040,300,38.3527272727273,45.0,290.9,20.25,478.83,87,0,1,0,0,1,0,0,MiddleRisk
14012041,300,70.675,45.0,219.43,15.38,235.69,0,1,0,1,0,0,0,0,MiddleRisk
14012043,300,22.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012044,300,11.62975,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012050,300,74.935,45.0,298.84,9.36,308.2,0,0,1,1,0,0,0,0,MiddleRisk
14012051,300,39.57,45.0,310.78,19.11,481.54,118,0,1,0,0,1,0,0,HighRisk
14012055,300,29.904,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012058,300,183.84,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012064,300,244.241666666667,45.0,292.7,19.06,311.76,0,0,1,1,0,0,0,0,MiddleRisk
14012066,300,70.6214285714286,45.0,300.0,32.21,468.62,28,1,0,0,0,1,0,0,MiddleRisk
14012076,300,17.6376470588235,45.0,219.44,6.5,225.94,0,1,0,1,0,0,0,0,MiddleRisk
14012077,300,32.2690909090909,45.0,292.32,33.24,503.58,56,0,1,0,0,1,0,0,MiddleRisk
14012081,300,295.4,45.0,295.4,20.0,484.18,146,1,0,0,0,1,0,0,HighRisk
14012085,400,32.4105263157895,60.0,398.42,14.46,449.96,0,1,0,1,0,0,0,0,MiddleRisk
14012089,400,33.4315384615385,60.0,398.56,27.66,616.85,146,1,0,0,0,1,0,0,HighRisk
14012090,300,60.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012094,300,18.4918987341772,0.0,0.0,0.0,-0.89,0,1,0,0,1,0,0,0,MiddleRisk
14012099,300,33.704,45.0,295.9,34.52,506.1,87,0,1,0,0,1,0,0,MiddleRisk
14012102,300,34.1260714285714,45.0,299.04,22.52,442.06,56,0,1,0,0,1,0,0,MiddleRisk
14012103,300,31.4724390243902,45.0,297.72,15.21,481.97,87,1,0,0,0,1,0,0,MiddleRisk
14012111,300,22.6088505747126,45.0,299.09,8.6,307.69,0,1,0,1,0,0,0,0,MiddleRisk
14012116,300,40.745,45.0,288.16,8.75,296.91,0,1,0,1,0,0,0,0,MiddleRisk
14012117,300,80.3184210526316,45.0,298.8,10.7,309.5,0,1,0,1,0,0,0,0,MiddleRisk
14012118,500,49.3643333333333,75.0,478.53,0.57,479.1,0,0,1,1,0,0,0,0,MiddleRisk
14012129,500,99.186,75.0,429.36,34.25,708.47,118,0,1,0,0,1,0,0,HighRisk
14012156,300,16.9933333333333,45.0,299.07,10.01,324.82,0,0,1,1,0,0,0,0,MiddleRisk
14012165,300,47.313,45.0,270.0,9.77,303.77,0,1,0,1,0,0,0,0,MiddleRisk
14012167,300,92.8446153846154,45.0,299.22,9.27,308.49,0,1,0,1,0,0,0,0,MiddleRisk
14012169,300,116.218333333333,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012172,300,52.28625,45.0,294.94,41.75,511.84,28,0,1,0,0,1,0,0,MiddleRisk
14012179,300,25.4819117647059,45.0,299.42,9.65,309.07,0,1,0,1,0,0,0,0,MiddleRisk
14012183,300,150.0,45.0,300.0,18.0,487.7,146,1,0,0,0,1,0,0,HighRisk
14012185,300,75.4073333333334,45.0,279.68,8.36,288.04,0,1,0,1,0,0,0,0,MiddleRisk
14012187,300,97.4166666666667,45.0,286.71,19.08,424.87,118,0,1,0,0,1,0,0,HighRisk
14012188,400,233.85,0.0,0.0,0.0,-3.08,0,1,0,1,0,0,0,0,MiddleRisk
14012191,300,358.375,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012192,300,12.6237634408602,0.0,52.11,0.06,52.17,0,1,0,1,0,0,0,0,MiddleRisk
14012194,300,63.4782142857143,45.0,297.66,9.71,307.49,0,0,1,1,0,0,0,0,MiddleRisk
14012195,300,50.151,45.0,299.92,9.3,309.22,0,0,1,1,0,0,0,0,MiddleRisk
14012197,300,85.3944444444444,45.0,273.06,8.65,298.82,0,0,1,1,0,0,0,0,MiddleRisk
14012199,300,61.0785714285714,45.0,299.91,10.75,339.33,0,1,0,0,1,0,0,0,MiddleRisk
14012202,300,80.26375,45.0,298.91,9.83,333.5,0,0,1,1,0,0,0,0,MiddleRisk
14012212,300,32.1614285714286,45.0,276.61,17.08,295.37,0,0,1,1,0,0,0,0,MiddleRisk
14012214,300,28.0338461538462,45.0,294.85,15.95,478.01,146,0,1,0,0,1,0,0,HighRisk
14012217,300,241.8,45.0,0.0,0.0,-0.05,0,1,0,1,0,0,0,0,MiddleRisk
14004287,300,138.765,45.0,289.25,10.29,325.07,0,1,0,1,0,0,0,0,MiddleRisk
14005480,300,46.9911764705882,45.0,299.95,9.34,309.29,0,1,0,1,0,0,0,0,MiddleRisk
14006783,300,12.1771428571429,45.0,299.01,10.95,338.48,0,1,0,1,0,0,0,0,MiddleRisk
14007155,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14007507,300,26.295,45.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14008833,300,167.5,45.0,293.06,26.48,402.85,28,1,0,0,0,1,0,0,MiddleRisk
14011505,300,18.676,45.0,273.5,9.37,307.58,0,0,1,1,0,0,0,0,MiddleRisk
14011598,300,17.98859375,45.0,298.45,27.13,416.28,28,0,1,0,0,1,0,0,MiddleRisk
14011707,300,23.0303333333333,45.0,296.5,20.61,326.75,0,0,1,1,0,0,0,0,MiddleRisk
14011759,300,103.398888888889,0.0,0.0,0.0,-4.0,0,1,0,1,0,0,0,0,MiddleRisk
14011784,300,184.664285714286,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,MiddleRisk
14011838,300,25.9023333333333,45.0,298.09,20.7,423.57,28,1,0,0,0,1,0,0,MiddleRisk
14011861,300,59.508,45.0,297.54,18.15,484.89,146,0,1,0,0,1,0,0,HighRisk
14011862,400,38.8588888888889,60.0,389.29,14.56,442.78,0,1,0,1,0,0,0,0,MiddleRisk
14011903,400,228.9,60.0,385.13,14.27,437.91,0,1,0,1,0,0,0,0,MiddleRisk
14011908,300,137.923,45.0,298.08,6.78,304.86,0,1,0,0,1,0,0,0,MiddleRisk
14011943,300,35.6405882352941,45.0,207.32,1.88,48.76,118,1,0,0,0,1,0,0,HighRisk
14011956,400,81.2125,60.0,388.6,13.8,436.99,0,0,1,1,0,0,0,0,MiddleRisk
14011961,300,15.5965714285714,45.0,288.22,5.96,294.18,0,1,0,1,0,0,0,0,MiddleRisk
14011965,300,59.896,45.0,298.48,19.44,487.32,146,1,0,0,0,1,0,0,HighRisk
14011966,400,17.7195454545455,60.0,389.83,23.47,604.47,146,1,0,0,0,1,0,0,HighRisk
14011970,500,75.031914893617,75.0,499.55,13.66,513.21,0,0,1,1,0,0,0,0,MiddleRisk
14011976,300,98.25,45.0,299.2,20.51,489.25,146,1,0,0,0,1,0,0,HighRisk
14011981,300,27.2572727272727,45.0,299.83,19.37,488.86,146,1,0,0,0,1,0,0,HighRisk
14011987,300,43.4125,45.0,287.06,10.56,326.33,0,1,0,1,0,0,0,0,MiddleRisk
14011988,300,49.6333333333333,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,MiddleRisk
14011991,400,70.6276923076923,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14011996,300,21.2276923076923,45.0,298.47,21.51,458.59,56,0,1,0,0,1,0,0,MiddleRisk
14012003,300,17.7722891566265,45.0,277.56,7.43,284.99,0,1,0,1,0,0,0,0,MiddleRisk
14012020,300,15.6451470588235,45.0,296.34,9.88,318.73,0,0,1,1,0,0,0,0,MiddleRisk
14012036,500,71.1371428571428,75.0,463.03,0.0,512.33,146,0,1,0,0,1,0,0,HighRisk
14012037,300,32.06,45.0,294.66,52.65,426.41,0,1,0,1,0,0,0,0,MiddleRisk
14012049,300,75.0,45.0,300.0,21.31,491.01,146,1,0,0,0,1,0,0,HighRisk
14012052,300,16.9712727272727,45.0,298.24,0.36,298.6,0,1,0,1,0,0,0,0,MiddleRisk
14012056,300,29.378,45.0,293.78,20.88,483.12,146,1,0,0,0,1,0,0,HighRisk
14012063,300,110.4,45.0,261.1,0.0,261.1,0,0,1,1,0,0,0,0,MiddleRisk
14012071,300,36.8686666666667,45.0,137.15,4.98,155.85,0,0,1,1,0,0,0,0,MiddleRisk
14012072,500,72.61625,75.0,499.71,40.71,770.33,87,1,0,0,0,1,0,0,MiddleRisk
14012079,300,22.6755102040816,45.0,116.84,0.56,117.4,0,1,0,1,0,0,0,0,MiddleRisk
14012080,300,85.3414285714286,45.0,297.6,20.85,490.57,118,1,0,0,0,1,0,0,HighRisk
14012084,300,43.074,45.0,295.0,6.55,301.55,0,1,0,1,0,0,0,0,MiddleRisk
14012087,300,34.405,45.0,275.24,18.96,457.77,146,0,1,0,0,1,0,0,HighRisk
14012101,300,32.5490909090909,45.0,296.84,19.0,345.52,0,0,1,1,0,0,0,0,MiddleRisk
14012104,300,74.8175,45.0,299.27,19.79,488.62,146,1,0,0,0,1,0,0,HighRisk
14012105,300,25.284347826087,45.0,297.25,21.19,431.08,28,1,0,0,0,1,0,0,MiddleRisk
14012107,300,32.2357894736842,45.0,195.55,1.84,197.39,0,1,0,1,0,0,0,0,MiddleRisk
14012114,500,58.0196551724138,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012119,300,60.6833333333333,45.0,289.43,10.84,329.21,0,0,1,1,0,0,0,0,MiddleRisk
14012126,300,122.542307692308,0.0,-0.01,0.0,-0.55,0,1,0,1,0,0,0,0,MiddleRisk
14012131,300,149.1,45.0,298.2,17.25,484.79,146,1,0,0,0,1,0,0,HighRisk
14012136,300,18.1071794871795,0.0,82.5,0.1,82.6,0,1,0,1,0,0,0,0,MiddleRisk
14012138,300,75.3525,45.0,299.93,21.37,441.98,56,0,1,0,0,1,0,0,MiddleRisk
14012139,300,19.8086666666667,45.0,297.13,26.87,498.73,118,0,1,0,0,1,0,0,HighRisk
14012140,300,292.5,45.0,289.96,18.47,350.13,56,0,1,0,0,1,0,0,MiddleRisk
14012145,300,112.0875,45.0,257.74,9.61,293.12,0,1,0,1,0,0,0,0,MiddleRisk
14012149,300,24.9187804878049,45.0,278.0,5.19,283.19,0,1,0,1,0,0,0,0,MiddleRisk
14012161,300,13.1880555555556,45.0,298.39,47.8,443.71,0,0,1,1,0,0,0,0,MiddleRisk
14012166,300,25.1515,45.0,295.45,31.56,335.66,0,0,1,1,0,0,0,0,MiddleRisk
14012168,400,24.2372727272727,60.0,103.3,0.36,103.66,0,1,0,1,0,0,0,0,MiddleRisk
14012170,400,29.728,60.0,388.44,0.0,388.44,0,1,0,1,0,0,0,0,MiddleRisk
14012171,300,112.9,45.0,295.13,20.01,323.87,0,1,0,1,0,0,0,0,MiddleRisk
14012176,300,52.888,45.0,299.97,11.06,338.5,0,0,1,1,0,0,0,0,MiddleRisk
14012177,300,45.9375,45.0,278.49,8.58,287.07,0,1,0,1,0,0,0,0,MiddleRisk
14012189,300,39.0714285714286,45.0,290.13,20.63,478.28,87,0,1,0,0,1,0,0,MiddleRisk
14012190,300,32.2142857142857,45.0,225.5,9.13,368.45,146,0,1,0,0,1,0,0,HighRisk
14012196,300,41.91,45.0,293.37,13.49,469.39,146,0,1,0,0,1,0,0,HighRisk
14012198,300,18.5637410071942,45.0,296.57,10.42,329.55,0,0,1,1,0,0,0,0,MiddleRisk
14012200,300,19.3466666666667,45.0,110.88,3.62,114.5,0,0,1,1,0,0,0,0,MiddleRisk
14012201,300,25.6644444444444,45.0,250.12,0.0,250.12,0,1,0,1,0,0,0,0,MiddleRisk
14012207,300,300.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012208,300,19.9469230769231,45.0,297.5,11.08,337.03,0,1,0,1,0,0,0,0,MiddleRisk
14012213,300,292.0,45.0,296.82,33.38,331.56,0,1,0,1,0,0,0,0,MiddleRisk
14012219,300,181.55,45.0,295.0,12.38,450.83,146,0,1,0,0,1,0,0,HighRisk
14012220,300,21.6428070175439,45.0,295.31,6.58,301.89,0,1,0,1,0,0,0,0,MiddleRisk
14012226,400,53.91,60.0,288.14,11.89,452.01,146,0,1,0,0,1,0,0,HighRisk
14012232,300,92.5057142857143,45.0,295.0,22.67,489.27,118,0,1,0,0,0,1,0,HighRisk
14012237,300,41.2154545454545,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012239,300,21.3578947368421,45.0,204.86,4.73,209.61,0,0,1,1,0,0,0,0,MiddleRisk
14012240,300,9.53244680851064,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012241,300,59.97,45.0,299.85,16.54,486.07,146,1,0,0,0,1,0,0,HighRisk
14012247,300,51.95,0.0,0.0,0.0,-0.4,0,1,0,1,0,0,0,0,MiddleRisk
14012251,300,29.434,0.0,206.73,0.25,206.98,0,1,0,1,0,0,0,0,MiddleRisk
14012252,400,30.8103076923077,60.0,399.74,14.36,448.76,0,1,0,1,0,0,0,0,MiddleRisk
14002876,500,152.0,75.0,414.2,33.19,592.01,56,1,0,0,0,1,0,0,MiddleRisk
14003303,500,113.075,75.0,329.87,5.2,335.07,0,1,0,1,0,0,0,0,MiddleRisk
14004041,300,300.0,45.0,300.0,23.4,496.0,118,1,0,0,0,1,0,0,HighRisk
14004391,300,25.6166666666667,35.43,35.35,0.08,35.43,0,1,0,1,0,0,0,0,MiddleRisk
14004590,300,86.25,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14007419,400,209.655,0.0,0.0,0.0,-0.74,0,0,1,1,0,0,0,0,MiddleRisk
14007430,500,22.8306896551724,75.0,498.11,14.42,512.53,0,1,0,1,0,0,0,0,MiddleRisk
14008650,300,33.744375,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14010200,300,149.8,45.0,299.6,22.0,491.22,146,0,1,0,0,1,0,0,HighRisk
14010777,400,51.6757142857143,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,MiddleRisk
14011442,300,250.022857142857,45.0,292.46,3.49,295.95,0,0,1,1,0,0,0,0,MiddleRisk
14011448,300,27.2309090909091,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,MiddleRisk
14011574,300,27.49,45.0,285.13,0.14,285.27,0,1,0,1,0,0,0,0,MiddleRisk
14011645,300,252.7,45.0,252.7,16.24,426.84,146,0,1,0,0,1,0,0,HighRisk
14011654,300,149.4025,45.0,299.12,11.16,310.28,0,1,0,1,0,0,0,0,MiddleRisk
14011669,300,300.0,45.0,300.0,18.0,487.7,146,1,0,0,0,1,0,0,HighRisk
14011728,300,50.9928571428571,45.0,279.71,9.88,314.84,0,1,0,1,0,0,0,0,MiddleRisk
14011787,300,146.105,45.0,291.8,5.25,297.05,0,1,0,1,0,0,0,0,MiddleRisk
14011801,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14011815,300,55.17375,45.0,295.59,5.54,301.13,0,1,0,1,0,0,0,0,MiddleRisk
14011868,300,72.025,45.0,288.1,19.15,474.57,146,1,0,0,0,1,0,0,HighRisk
14011894,300,45.5142857142857,45.0,296.87,18.86,484.61,87,0,1,0,0,1,0,0,MiddleRisk
14011899,300,336.65,45.0,297.5,18.69,485.39,146,0,1,0,0,1,0,0,HighRisk
14011960,300,149.535,45.0,299.07,19.06,487.65,146,0,1,0,0,1,0,0,HighRisk
14011973,300,25.6464,45.0,297.87,23.13,499.87,87,0,1,0,0,1,0,0,MiddleRisk
14011974,300,26.9513636363636,45.0,293.37,18.46,395.17,28,1,0,0,0,1,0,0,MiddleRisk
14011975,300,21.6229411764706,45.0,298.14,41.28,340.4,0,1,0,1,0,0,0,0,MiddleRisk
14011980,300,31.3785,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14011994,300,71.50625,45.0,299.03,21.57,461.86,56,0,1,0,0,1,0,0,MiddleRisk
14011995,300,37.5527272727273,45.0,242.27,0.58,242.85,0,1,0,1,0,0,0,0,MiddleRisk
14011999,300,40.763023255814,45.0,299.35,17.54,486.27,87,1,0,0,0,1,0,0,MiddleRisk
14012000,300,44.6778947368421,0.0,0.0,0.0,-61.79,0,0,1,1,0,0,0,0,MiddleRisk
14012012,300,100.61,45.0,298.92,22.18,490.38,87,1,0,0,0,1,0,0,MiddleRisk
14012022,300,300.0,45.0,300.0,21.6,494.2,118,1,0,0,0,1,0,0,HighRisk
14012026,400,54.3609090909091,60.0,399.8,13.9,413.7,0,1,0,1,0,0,0,0,MiddleRisk
14012030,300,79.975,45.0,283.75,9.7,319.34,0,1,0,1,0,0,0,0,MiddleRisk
14012034,300,52.9981818181818,45.0,251.14,17.72,373.08,28,1,0,0,0,1,0,0,MiddleRisk
14012038,300,79.6,45.0,299.72,12.21,431.17,56,1,0,0,0,1,0,0,MiddleRisk
14012042,300,20.1473033707865,45.0,301.69,7.72,309.41,0,0,1,1,0,0,0,0,MiddleRisk
14012048,300,20.0,0.0,20.0,0.02,20.02,0,1,0,1,0,0,0,0,MiddleRisk
14012062,300,150.0,45.0,300.0,12.94,482.18,146,0,1,0,0,1,0,0,HighRisk
14012068,300,81.254,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012069,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012070,300,56.65,45.0,299.52,2.08,301.6,0,1,0,1,0,0,0,0,MiddleRisk
14012073,300,292.7,45.0,292.7,22.07,433.01,146,1,0,0,0,1,0,0,HighRisk
14012075,300,25.075,45.0,299.43,32.21,407.07,0,1,0,1,0,0,0,0,MiddleRisk
14012078,300,67.55,45.0,278.72,10.25,316.84,0,0,1,1,0,0,0,0,MiddleRisk
14012082,300,20.2027777777778,45.0,299.19,11.52,394.02,28,1,0,0,0,1,0,0,MiddleRisk
14012083,300,107.546666666667,45.0,99.44,0.0,99.44,0,1,0,1,0,0,0,0,MiddleRisk
14012093,300,104.257272727273,45.0,300.0,22.32,443.02,56,1,0,0,0,1,0,0,MiddleRisk
14012095,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012106,300,19.4341379310345,45.0,297.16,10.86,331.86,0,0,1,1,0,0,0,0,MiddleRisk
14012108,300,22.2758974358974,45.0,207.67,0.0,207.67,0,0,1,1,0,0,0,0,MiddleRisk
14012115,300,108.3375,45.0,263.99,0.0,263.99,0,1,0,1,0,0,0,0,MiddleRisk
14012132,300,57.704,45.0,288.52,15.8,469.59,146,1,0,0,0,1,0,0,HighRisk
14012137,400,24.98,60.0,392.41,0.0,392.41,0,0,1,1,0,0,0,0,MiddleRisk
14012147,300,148.975,45.0,297.95,17.59,484.84,146,1,0,0,0,1,0,0,HighRisk
14012148,300,45.7141666666667,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14012153,300,19.0455882352941,45.0,298.78,5.66,304.44,0,1,0,1,0,0,0,0,MiddleRisk
14012155,300,20.4569230769231,45.0,254.94,9.57,289.66,0,1,0,1,0,0,0,0,MiddleRisk
14012157,300,140.895,45.0,281.79,12.17,457.75,146,1,0,0,0,1,0,0,HighRisk
14012158,300,151.8,45.0,151.8,1.44,153.24,0,1,0,1,0,0,0,0,MiddleRisk
14012159,300,59.165,45.0,299.4,33.87,515.22,56,1,0,0,0,1,0,0,MiddleRisk
14012162,300,19.0662162162162,45.0,298.05,6.15,304.2,0,0,1,1,0,0,0,0,MiddleRisk
14012163,400,124.356315789474,60.0,397.97,6.21,404.18,0,1,0,1,0,0,0,0,MiddleRisk
14012164,300,10.0705,45.0,297.64,11.07,337.97,0,0,1,1,0,0,0,0,MiddleRisk
14012174,300,127.5,45.0,255.0,16.38,429.74,146,0,1,0,0,1,0,0,HighRisk
14012180,300,71.75,45.0,197.58,5.86,216.84,0,0,1,1,0,0,0,0,MiddleRisk
14012184,500,46.5164,75.0,499.5,18.21,561.45,0,1,0,1,0,0,0,0,MiddleRisk
14012205,300,29.1116666666667,45.0,289.46,0.0,289.46,0,1,0,1,0,0,0,0,MiddleRisk
14012211,300,22.9230769230769,45.0,298.0,16.36,483.66,146,0,1,0,0,1,0,0,HighRisk
14012222,300,98.3466666666667,45.0,295.04,16.13,479.67,146,0,1,0,0,1,0,0,HighRisk
14012227,300,31.9054545454545,45.0,297.5,6.63,304.13,0,1,0,1,0,0,0,0,MiddleRisk
14012228,300,27.9805263157895,45.0,293.44,24.72,437.54,56,0,1,0,0,1,0,0,MiddleRisk
14012231,300,220.0,45.0,220.0,12.52,386.54,118,0,1,0,1,0,0,0,HighRisk
14012242,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012253,300,35.5955,45.0,300.0,21.66,494.26,118,1,0,0,0,1,0,0,HighRisk
14012256,300,31.205,45.0,259.81,0.0,259.81,0,1,0,1,0,0,0,0,MiddleRisk
14012259,300,25.3591428571429,45.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012268,300,20.35,45.0,593.42,20.65,486.11,118,0,1,0,0,1,0,0,HighRisk
14012276,300,30.8079310344828,0.0,0.0,0.0,-13.48,0,0,1,1,0,0,0,0,MiddleRisk
14012278,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012290,300,259.257142857143,45.0,299.8,11.16,310.96,0,1,0,1,0,0,0,0,MiddleRisk
14012229,300,148.85,45.0,297.7,16.89,483.83,146,1,0,0,0,1,0,0,HighRisk
14012233,300,146.875,45.0,292.5,19.97,483.57,118,1,0,0,0,1,0,0,HighRisk
14012235,300,99.6433333333333,45.0,298.93,15.32,483.73,146,0,1,0,0,1,0,0,HighRisk
14012236,300,79.456,45.0,289.18,10.84,328.94,0,1,0,1,0,0,0,0,MiddleRisk
14012243,300,163.183333333333,45.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14012244,300,40.299,45.0,298.98,22.46,469.59,56,0,1,0,1,0,0,0,MiddleRisk
14012246,300,43.0915384615385,45.0,293.48,10.73,330.1,0,1,0,1,0,0,0,0,MiddleRisk
14012249,300,32.269,45.0,222.48,8.35,253.08,0,0,1,1,0,0,0,0,MiddleRisk
14012255,300,72.9776923076923,45.0,299.97,11.07,338.09,0,1,0,1,0,0,0,0,MiddleRisk
14012271,300,88.362,45.0,281.79,15.97,379.94,28,0,1,0,0,1,0,0,MiddleRisk
14012275,300,42.183,45.0,289.42,21.79,455.83,56,1,0,0,0,1,0,0,MiddleRisk
14012293,300,42.7657142857143,45.0,299.36,13.56,482.5,146,1,0,0,0,1,0,0,HighRisk
14012295,400,80.8377777777778,0.98,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14012296,300,149.725,45.0,299.45,14.04,483.09,146,1,0,0,0,1,0,0,HighRisk
14012298,300,78.6545454545455,45.0,289.31,20.63,330.8,0,0,1,1,0,0,0,0,MiddleRisk
14012300,300,166.8,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14012302,300,282.9,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14012303,300,144.245,45.0,288.49,13.84,469.73,146,0,1,0,0,1,0,0,HighRisk
14012307,300,28.9242857142857,45.0,299.65,7.96,307.61,0,1,0,1,0,0,0,0,MiddleRisk
